SID,sameDiff,Prime,Target,prime_file,target_file,Congruent,PIT_corr,PIT_rt,WM_corr,WM_rt,group,block,Trial,Load
21,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.5834,NA,NA,B,H,171,Low
21,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.9867,NA,NA,B,H,172,Low
21,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.9175,NA,NA,B,H,173,Low
21,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.9658,NA,NA,B,H,174,Low
21,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.6609,NA,NA,B,H,175,Low
21,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6684,NA,NA,B,H,176,Low
21,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.5633,NA,NA,B,H,177,Low
21,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.6807,NA,NA,B,H,178,Low
21,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.6048,NA,NA,B,H,179,Low
21,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.5214,NA,NA,B,H,180,Low
21,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.5006,NA,NA,B,H,181,Low
21,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.6601,NA,NA,B,H,182,Low
21,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.6252,NA,NA,B,H,183,Low
21,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.6182,NA,NA,B,H,184,Low
21,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.3756,NA,NA,B,H,185,Low
21,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.4464,NA,NA,B,H,186,Low
21,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.4868,NA,NA,B,H,187,Low
21,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.4603,NA,NA,B,H,188,Low
21,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.5559,NA,NA,B,H,189,Low
21,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.4865,NA,NA,B,H,190,Low
21,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.6043,NA,NA,B,H,191,Low
21,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.757,NA,NA,B,H,192,Low
21,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.5423,NA,NA,B,H,193,Low
21,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.4381,NA,NA,B,H,194,Low
21,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.9449,NA,NA,B,H,195,Low
21,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6387,NA,NA,B,H,196,Low
21,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.6807,NA,NA,B,H,197,Low
21,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.6812,NA,NA,B,H,198,Low
21,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.7921,NA,NA,B,H,199,Low
21,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.6045,NA,NA,B,H,200,Low
21,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,0,0.7433,NA,NA,B,H,201,Low
21,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.7642,NA,NA,B,H,202,Low
21,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7016,NA,NA,B,H,203,Low
21,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.1739,NA,NA,B,H,204,Low
21,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.4657,NA,NA,B,H,205,Low
21,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.542,NA,NA,B,H,206,Low
21,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.41,NA,NA,B,H,207,Low
21,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.5557,NA,NA,B,H,208,Low
21,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.6328,NA,NA,B,H,209,Low
21,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.8616,NA,NA,B,H,210,Low
21,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.5702,NA,NA,B,H,211,Low
21,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.7781,NA,NA,B,H,212,Low
21,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.855,NA,NA,B,H,213,Low
21,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.5281,NA,NA,B,H,214,Low
21,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.1671,NA,NA,B,H,215,Low
21,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.4164,NA,NA,B,H,216,Low
21,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.5487,NA,NA,B,H,217,Low
21,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.5577,NA,NA,B,H,218,Low
21,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.1878,NA,NA,B,H,219,Low
21,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.5909,NA,NA,B,H,220,Low
21,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.2363,NA,NA,B,H,221,Low
21,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.4113,NA,NA,B,H,222,Low
21,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.4383,NA,NA,B,H,223,Low
21,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.4654,NA,NA,B,H,224,Low
21,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7584,0,0.785,B,H,225,High
21,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,0.6187,0,0.771,B,H,226,High
21,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.105,0,0.7988,B,H,227,High
21,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7988,0,0.9103,B,H,228,High
21,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.6325,0,0.9585,B,H,229,High
21,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.5769,1,0.7088,B,H,230,High
21,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.7781,1,0.7226,B,H,231,High
21,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.0906,1,0.8337,B,H,232,High
21,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.3266,1,1.7227,B,H,233,High
21,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.3336,1,1.1947,B,H,234,High
21,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.8267,1,0.8334,B,H,235,High
21,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.6608,1,0.8606,B,H,236,High
21,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.8681,1,0.6813,B,H,237,High
21,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.7432,1,0.6462,B,H,238,High
21,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.0004,0,0.7293,B,H,239,High
21,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.2711,1,0.8165,B,H,240,High
21,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,0,1.3429,1,1.0737,B,H,241,High
21,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,0.7358,0,0.7989,B,H,242,High
21,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.5497,1,0.989,B,H,243,High
21,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.3337,1,0.7226,B,H,244,High
21,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.1322,0,0.9683,B,H,245,High
21,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.0088,0,0.8405,B,H,246,High
21,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.75,0,1.2434,B,H,247,High
21,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.3324,1,0.896,B,H,248,High
21,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.0557,0,0.9381,B,H,249,High
21,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.7919,0,0.9036,B,H,250,High
21,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.9375,1,0.9863,B,H,251,High
21,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,1.518,1,0.8265,B,H,252,High
21,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.9032,1,1.2986,B,H,253,High
21,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.556,0,0.6536,B,H,254,High
21,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.9102,1,0.8618,B,H,255,High
21,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.8652,1,0.6392,B,H,256,High
22,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,0,NA,1,1.8344,B,H,1,High
22,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.2452,0,1.3923,B,H,2,High
22,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.3043,0,1.2841,B,H,3,High
22,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.4725,1,1.4385,B,H,4,High
22,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,1.4608,0,1.4187,B,H,5,High
22,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,1.3184,0,3.7696,B,H,6,High
22,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.5871,1,1.5517,B,H,7,High
22,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,0,NA,1,2.0927,B,H,8,High
22,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.3607,0,1.9048,B,H,9,High
22,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.6415,0,1.9754,B,H,10,High
22,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.4187,1,1.7036,B,H,11,High
22,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.523,0,2.4675,B,H,12,High
22,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.1087,1,1.6851,B,H,13,High
22,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,0,NA,1,2.0947,B,H,14,High
22,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.3107,0,1.0712,B,H,15,High
22,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.5775,0,1.2536,B,H,16,High
22,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.4507,1,1.5855,B,H,17,High
22,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,0,NA,1,1.626,B,H,18,High
22,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.2842,1,1.6364,B,H,19,High
22,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,0,NA,0,1.9219,B,H,20,High
22,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.2104,1,1.2623,B,H,21,High
22,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.7007,0,1.2917,B,H,22,High
22,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.1853,0,1.2515,B,H,23,High
22,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.4015,1,1.3689,B,H,24,High
22,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.8371,0,1.6447,B,H,25,High
22,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.0907,0,1.1885,B,H,26,High
22,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,1.1845,1,1.3405,B,H,27,High
22,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.1556,1,3.2887,B,H,28,High
22,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.8238,1,1.8006,B,H,29,High
22,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,0,NA,1,1.5736,B,H,30,High
22,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.1696,1,1.7001,B,H,31,High
22,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.0259,1,1.2357,B,H,32,High
22,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,0,1.8016,NA,NA,B,H,33,Low
22,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,3.3779,NA,NA,B,H,34,Low
22,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.1011,NA,NA,B,H,35,Low
22,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,4.3692,NA,NA,B,H,36,Low
22,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.8183,NA,NA,B,H,37,Low
22,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,4.3112,NA,NA,B,H,38,Low
22,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,1.1409,NA,NA,B,H,39,Low
22,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.0864,NA,NA,B,H,40,Low
22,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,3.4355,NA,NA,B,H,41,Low
22,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.9056,NA,NA,B,H,42,Low
22,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,3.6916,NA,NA,B,H,43,Low
22,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.8858,NA,NA,B,H,44,Low
22,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.0692,NA,NA,B,H,45,Low
22,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.0075,NA,NA,B,H,46,Low
22,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.0186,NA,NA,B,H,47,Low
22,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,0.6854,NA,NA,B,H,48,Low
22,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.9065,NA,NA,B,H,49,Low
22,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.9349,NA,NA,B,H,50,Low
22,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.1519,NA,NA,B,H,51,Low
22,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.1433,NA,NA,B,H,52,Low
22,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,1.702,NA,NA,B,H,53,Low
22,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.9002,NA,NA,B,H,54,Low
22,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,2.2635,NA,NA,B,H,55,Low
22,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,1.128,NA,NA,B,H,56,Low
22,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.8286,NA,NA,B,H,57,Low
22,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.8693,NA,NA,B,H,58,Low
22,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,0.7876,NA,NA,B,H,59,Low
22,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.085,NA,NA,B,H,60,Low
22,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.5282,NA,NA,B,H,61,Low
22,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.9123,NA,NA,B,H,62,Low
22,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.8856,NA,NA,B,H,63,Low
22,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.0903,NA,NA,B,H,64,Low
22,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.9283,NA,NA,B,H,65,Low
22,0,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,0.9608,NA,NA,B,H,66,Low
22,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.1655,NA,NA,B,H,67,Low
22,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,1.0875,NA,NA,B,H,68,Low
22,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.7049,NA,NA,B,H,69,Low
22,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.1357,NA,NA,B,H,70,Low
22,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.0233,NA,NA,B,H,71,Low
22,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,0.6678,NA,NA,B,H,72,Low
22,0,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.7789,NA,NA,B,H,73,Low
22,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.1033,NA,NA,B,H,74,Low
22,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,0.7424,NA,NA,B,H,75,Low
22,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,0.802,NA,NA,B,H,76,Low
22,1,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.7272,NA,NA,B,H,77,Low
22,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.7259,NA,NA,B,H,78,Low
22,1,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.0473,NA,NA,B,H,79,Low
22,1,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,0.8555,NA,NA,B,H,80,Low
22,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.9532,NA,NA,B,H,81,Low
22,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.7765,NA,NA,B,H,82,Low
22,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.1359,NA,NA,B,H,83,Low
22,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,0,1.3348,NA,NA,B,H,84,Low
22,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,1.1092,NA,NA,B,H,85,Low
22,1,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,0.6528,NA,NA,B,H,86,Low
22,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,0.8766,NA,NA,B,H,87,Low
22,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,0.8668,NA,NA,B,H,88,Low
22,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.4681,NA,NA,B,H,89,Low
22,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.1537,NA,NA,B,H,90,Low
22,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.385,NA,NA,B,H,91,Low
22,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.5073,NA,NA,B,H,92,Low
22,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.8867,NA,NA,B,H,93,Low
22,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.0198,NA,NA,B,H,94,Low
22,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.0595,NA,NA,B,H,95,Low
22,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,0.9023,NA,NA,B,H,96,Low
22,0,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.9702,1,1.4513,B,H,97,High
22,1,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,0,NA,0,1.2175,B,H,98,High
22,1,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,1,1.6347,1,1.4953,B,H,99,High
22,1,nonpain,nonpain,images/Neutral_hand_03.jpg,images/Neutral_hand_04.jpg,1,1,0.8711,1,1.5156,B,H,100,High
22,1,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,1.0019,0,1.124,B,H,101,High
22,1,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.2525,1,2.3995,B,H,102,High
22,0,nonpain,nonpain,images/Neutral_foot_03.jpg,images/Neutral_foot_04.jpg,1,1,1.1704,0,1.7578,B,H,103,High
22,0,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.1263,1,1.0767,B,H,104,High
22,1,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.4184,1,1.2052,B,H,105,High
22,0,pain,pain,images/Pain_hand_03.jpg,images/Pain_hand_04.jpg,1,1,1.2387,1,1.0262,B,H,106,High
22,1,pain,nonpain,images/Pain_hand_03.jpg,images/Neutral_hand_04.jpg,0,1,1.3937,0,2.1014,B,H,107,High
22,1,pain,nonpain,images/Pain_foot_03.jpg,images/Neutral_foot_04.jpg,0,1,1.5667,1,1.2077,B,H,108,High
22,1,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,1.6039,1,1.0838,B,H,109,High
22,0,nonpain,pain,images/Neutral_hand_03.jpg,images/Pain_hand_04.jpg,0,0,1.3902,1,1.4376,B,H,110,High
22,0,pain,nonpain,images/Pain_foot_01.jpg,images/Neutral_foot_02.jpg,0,1,1.6874,1,1.4563,B,H,111,High
22,0,pain,pain,images/Pain_hand_01.jpg,images/Pain_hand_02.jpg,1,1,1.2862,0,1.1412,B,H,112,High
22,1,pain,nonpain,images/Pain_hand_01.jpg,images/Neutral_hand_02.jpg,0,1,1.4857,1,1.2445,B,H,113,High
22,0,nonpain,nonpain,images/Neutral_hand_01.jpg,images/Neutral_hand_02.jpg,1,1,1.3172,1,1.1686,B,H,114,High
22,0,nonpain,nonpain,images/Neutral_foot_01.jpg,images/Neutral_foot_02.jpg,1,1,1.3865,1,1.5358,B,H,115,High
22,0,pain,pain,images/Pain_foot_03.jpg,images/Pain_foot_04.jpg,1,1,0.8887,0,1.8398,B,H,116,High
22,0,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.2687,0,1.7943,B,H,117,High
22,1,nonpain,pain,images/Neutral_hand_01.jpg,images/Pain_hand_02.jpg,0,1,1.191,1,1.5945,B,H,118,High
22,0,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,1,1.3512,1,1.0353,B,H,119,High
22,0,pain,pain,images/Pain_foot_01.jpg,images/Pain_foot_02.jpg,1,1,1.4386,1,0.8023,B,H,120,High
22,0,nonpain,pain,images/Neutral_foot_03.jpg,images/Pain_foot_04.jpg,0,1,0.9605,0,2.4198,B,H,121,High
22,1,nonpain,pain,images/Neutral_foot_01.jpg,images/Pain_foot_02.jpg,0,0,NA,0,2.4045,B,H,122,High
